,Round,Demograph,Demograph_Value,Indicator,Indicator_Value,Weighted_Count
38,R2,Food_SRf1,Food_SRf1_Other,Worry_DisruptMed_Y,0.0995014290712909,10.4
39,R2,Food_SRf1,Food_SRf1_Own production,Worry_DisruptMed_Y,0.0,233.4
40,R2,Food_SRf1,Food_SRf1_Religious,Worry_DisruptMed_Y,0.0,0.9
41,R2,HHRemitt_YN,HHRemitt_YN_No,Worry_DisruptMed_Y,0.0,31.0
42,R2,HHRemitt_YN,HHRemitt_YN_None before COVID,Worry_DisruptMed_Y,0.0032812649296036877,315.6
43,R2,HHRemitt_YN,HHRemitt_YN_Yes,Worry_DisruptMed_Y,0.01582002484782805,65.3
44,R2,HHBorrow,HHBorrow_No,Worry_DisruptMed_Y,0.005303125450987722,390.2
45,R2,HHBorrow,HHBorrow_Yes,Worry_DisruptMed_Y,0.0,21.8
0,R2,Total,Total_Total,Worry_DisruptEdu_Y,0.013586319388555024,412.0
1,R2,Division,Division_Central/Eastern,Worry_DisruptEdu_Y,0.01876264644230213,190.5
2,R2,Division,Division_Northern,Worry_DisruptEdu_Y,0.015121983509977127,66.1
3,R2,Division,Division_Western,Worry_DisruptEdu_Y,0.006584790350055001,155.4
4,R2,PrefLang,PrefLang_English,Worry_DisruptEdu_Y,0.015281766205717634,194.0
5,R2,PrefLang,PrefLang_Fijian,Worry_DisruptEdu_Y,0.013604079784739936,193.5
6,R2,PrefLang,PrefLang_Hindi,Worry_DisruptEdu_Y,0.0,24.5
7,R2,Rural,Rural_Rural,Worry_DisruptEdu_Y,0.015515285325548661,234.1
8,R2,Rural,Rural_Urban,Worry_DisruptEdu_Y,0.011047660432250766,177.9
9,R2,HHHSex,HHHSex_Female,Worry_DisruptEdu_Y,0.0,55.1
10,R2,HHHSex,HHHSex_Male,Worry_DisruptEdu_Y,0.015776889110120772,354.8
11,R2,HHHSex,HHHSex_Other,Worry_DisruptEdu_Y,0.0,2.1
12,R2,HH_04,HH_04_No,Worry_DisruptEdu_Y,0.002807436262288389,292.9
13,R2,HH_04,HH_04_Yes,Worry_DisruptEdu_Y,0.04008501511697896,119.1
14,R2,HH_Disabled,HH_Disabled_No,Worry_DisruptEdu_Y,0.015192671790746765,303.4
15,R2,HH_Disabled,HH_Disabled_Yes,Worry_DisruptEdu_Y,0.00909988344772384,108.6
16,R2,dep_ratio_cat,dep_ratio_cat_High,Worry_DisruptEdu_Y,0.03718397456604701,125.2
17,R2,dep_ratio_cat,dep_ratio_cat_Low,Worry_DisruptEdu_Y,0.0,150.1
18,R2,dep_ratio_cat,dep_ratio_cat_Moderate,Worry_DisruptEdu_Y,0.006894381986901569,136.7
19,R2,HHHEdu,HHHEdu_None,Worry_DisruptEdu_Y,0.0,16.5
20,R2,HHHEdu,HHHEdu_Primary,Worry_DisruptEdu_Y,0.014989491139408877,65.9
21,R2,HHHEdu,HHHEdu_Secondary,Worry_DisruptEdu_Y,0.00481227966107187,212.6
22,R2,HHHEdu,HHHEdu_Tertiary,Worry_DisruptEdu_Y,0.032301425847090386,111.0
23,R2,HHHEdu,HHHEdu_Vocational,Worry_DisruptEdu_Y,0.0,5.9
24,R2,HDwellCond,HDwellCond_Do not own but live for free,Worry_DisruptEdu_Y,0.05795247637330927,45.6
25,R2,HDwellCond,HDwellCond_Other,Worry_DisruptEdu_Y,0.0,1.1
26,R2,HDwellCond,HDwellCond_Own,Worry_DisruptEdu_Y,0.0065844658584133945,305.5
27,R2,HDwellCond,HDwellCond_Rent,Worry_DisruptEdu_Y,0.01575563393829841,59.8
28,R2,CARI_inc_cat,CARI_inc_cat_Informal,Worry_DisruptEdu_Y,0.0,27.2
29,R2,CARI_inc_cat,CARI_inc_cat_None,Worry_DisruptEdu_Y,0.1253778919031656,7.9
30,R2,CARI_inc_cat,CARI_inc_cat_Regular,Worry_DisruptEdu_Y,0.012227678430878302,376.9
31,R2,HH_Inc_Reduced,HH_Inc_Reduced_No,Worry_DisruptEdu_Y,0.012300347987019029,210.3
32,R2,HH_Inc_Reduced,HH_Inc_Reduced_Yes,Worry_DisruptEdu_Y,0.014926958600697865,201.7
33,R2,HHFarm,HHFarm_No,Worry_DisruptEdu_Y,0.008269849138476497,318.4
34,R2,HHFarm,HHFarm_Yes,Worry_DisruptEdu_Y,0.03166419669431623,93.6
35,R2,HHIll,HHIll_No,Worry_DisruptEdu_Y,0.009485363569263923,277.6
36,R2,HHIll,HHIll_Yes,Worry_DisruptEdu_Y,0.02205422690454331,134.4
37,R2,Food_SRf1,Food_SRf1_Market_grocery,Worry_DisruptEdu_Y,0.004916301226729048,167.2
38,R2,Food_SRf1,Food_SRf1_Other,Worry_DisruptEdu_Y,0.0,10.4
39,R2,Food_SRf1,Food_SRf1_Own production,Worry_DisruptEdu_Y,0.02045748078674843,233.4
40,R2,Food_SRf1,Food_SRf1_Religious,Worry_DisruptEdu_Y,0.0,0.9
41,R2,HHRemitt_YN,HHRemitt_YN_No,Worry_DisruptEdu_Y,0.030372758196017608,31.0
42,R2,HHRemitt_YN,HHRemitt_YN_None before COVID,Worry_DisruptEdu_Y,0.014748770892224298,315.6
43,R2,HHRemitt_YN,HHRemitt_YN_Yes,Worry_DisruptEdu_Y,0.0,65.3
44,R2,HHBorrow,HHBorrow_No,Worry_DisruptEdu_Y,0.014345212864143617,390.2
45,R2,HHBorrow,HHBorrow_Yes,Worry_DisruptEdu_Y,0.0,21.8
0,R2,Total,Total_Total,Worry_Illness_Y,0.022527943119242628,412.0
1,R2,Division,Division_Central/Eastern,Worry_Illness_Y,0.022033576050827283,190.5
2,R2,Division,Division_Northern,Worry_Illness_Y,0.046236627792238257,66.1
3,R2,Division,Division_Western,Worry_Illness_Y,0.013048674795298034,155.4
4,R2,PrefLang,PrefLang_English,Worry_Illness_Y,0.020750721400960466,194.0
5,R2,PrefLang,PrefLang_Fijian,Worry_Illness_Y,0.027156919849673024,193.5
6,R2,PrefLang,PrefLang_Hindi,Worry_Illness_Y,0.0,24.5
7,R2,Rural,Rural_Rural,Worry_Illness_Y,0.0312912007718901,234.1
8,R2,Rural,Rural_Urban,Worry_Illness_Y,0.010994861015694454,177.9
9,R2,HHHSex,HHHSex_Female,Worry_Illness_Y,0.036772698773036766,55.1
10,R2,HHHSex,HHHSex_Male,Worry_Illness_Y,0.0204454633693746,354.8
11,R2,HHHSex,HHHSex_Other,Worry_Illness_Y,0.0,2.1
12,R2,HH_04,HH_04_No,Worry_Illness_Y,0.024793828268642206,292.9
13,R2,HH_04,HH_04_Yes,Worry_Illness_Y,0.01695751430707958,119.1
14,R2,HH_Disabled,HH_Disabled_No,Worry_Illness_Y,0.020261125275373108,303.4
15,R2,HH_Disabled,HH_Disabled_Yes,Worry_Illness_Y,0.028859015324929013,108.6
16,R2,dep_ratio_cat,dep_ratio_cat_High,Worry_Illness_Y,0.041173909046632776,125.2
17,R2,dep_ratio_cat,dep_ratio_cat_Low,Worry_Illness_Y,0.021209401883288636,150.1
18,R2,dep_ratio_cat,dep_ratio_cat_Moderate,Worry_Illness_Y,0.006894381986901569,136.7
19,R2,HHHEdu,HHHEdu_None,Worry_Illness_Y,0.0,16.5
20,R2,HHHEdu,HHHEdu_Primary,Worry_Illness_Y,0.01570614455692752,65.9
21,R2,HHHEdu,HHHEdu_Secondary,Worry_Illness_Y,0.01971336461324288,212.6
22,R2,HHHEdu,HHHEdu_Tertiary,Worry_Illness_Y,0.026747896906126174,111.0
23,R2,HHHEdu,HHHEdu_Vocational,Worry_Illness_Y,0.18323058549439716,5.9
24,R2,HDwellCond,HDwellCond_Do not own but live for free,Worry_Illness_Y,0.0,45.6
25,R2,HDwellCond,HDwellCond_Other,Worry_Illness_Y,0.0,1.1
26,R2,HDwellCond,HDwellCond_Own,Worry_Illness_Y,0.03038203481722813,305.5
27,R2,HDwellCond,HDwellCond_Rent,Worry_Illness_Y,0.0,59.8
28,R2,CARI_inc_cat,CARI_inc_cat_Informal,Worry_Illness_Y,0.07723945128359078,27.2
29,R2,CARI_inc_cat,CARI_inc_cat_None,Worry_Illness_Y,0.0,7.9
30,R2,CARI_inc_cat,CARI_inc_cat_Regular,Worry_Illness_Y,0.019054665398344054,376.9
31,R2,HH_Inc_Reduced,HH_Inc_Reduced_No,Worry_Illness_Y,0.03429444517109081,210.3
32,R2,HH_Inc_Reduced,HH_Inc_Reduced_Yes,Worry_Illness_Y,0.01026123639339686,201.7
33,R2,HHFarm,HHFarm_No,Worry_Illness_Y,0.025743965229215824,318.4
34,R2,HHFarm,HHFarm_Yes,Worry_Illness_Y,0.011592331636068806,93.6
35,R2,HHIll,HHIll_No,Worry_Illness_Y,0.010592850059030977,277.6
36,R2,HHIll,HHIll_Yes,Worry_Illness_Y,0.04717226231750608,134.4
37,R2,Food_SRf1,Food_SRf1_Market_grocery,Worry_Illness_Y,0.011694707905589156,167.2
38,R2,Food_SRf1,Food_SRf1_Other,Worry_Illness_Y,0.0,10.4
39,R2,Food_SRf1,Food_SRf1_Own production,Worry_Illness_Y,0.031382961459804695,233.4
40,R2,Food_SRf1,Food_SRf1_Religious,Worry_Illness_Y,0.0,0.9
41,R2,HHRemitt_YN,HHRemitt_YN_No,Worry_Illness_Y,0.0,31.0
42,R2,HHRemitt_YN,HHRemitt_YN_None before COVID,Worry_Illness_Y,0.02252769687806529,315.6
43,R2,HHRemitt_YN,HHRemitt_YN_Yes,Worry_Illness_Y,0.03322543486131669,65.3
44,R2,HHBorrow,HHBorrow_No,Worry_Illness_Y,0.023786290473127587,390.2
45,R2,HHBorrow,HHBorrow_Yes,Worry_Illness_Y,0.0,21.8
0,R2,Total,Total_Total,Worry_NoWork_Y,0.22438386201374685,412.0
1,R2,Division,Division_Central/Eastern,Worry_NoWork_Y,0.17804369268134537,190.5
2,R2,Division,Division_Northern,Worry_NoWork_Y,0.23318859541963313,66.1
3,R2,Division,Division_Western,Worry_NoWork_Y,0.27747010902953284,155.4
4,R2,PrefLang,PrefLang_English,Worry_NoWork_Y,0.17026799563099831,194.0
5,R2,PrefLang,PrefLang_Fijian,Worry_NoWork_Y,0.26971651725151435,193.5
6,R2,PrefLang,PrefLang_Hindi,Worry_NoWork_Y,0.2949013847702035,24.5
7,R2,Rural,Rural_Rural,Worry_NoWork_Y,0.21097833474584018,234.1
8,R2,Rural,Rural_Urban,Worry_NoWork_Y,0.242026507334738,177.9
9,R2,HHHSex,HHHSex_Female,Worry_NoWork_Y,0.25143357857466814,55.1
10,R2,HHHSex,HHHSex_Male,Worry_NoWork_Y,0.22148749091873166,354.8
11,R2,HHHSex,HHHSex_Other,Worry_NoWork_Y,0.0,2.1
12,R2,HH_04,HH_04_No,Worry_NoWork_Y,0.22427322941852354,292.9
13,R2,HH_04,HH_04_Yes,Worry_NoWork_Y,0.22465584005118605,119.1
14,R2,HH_Disabled,HH_Disabled_No,Worry_NoWork_Y,0.20473464556498383,303.4
15,R2,HH_Disabled,HH_Disabled_Yes,Worry_NoWork_Y,0.2792628230465945,108.6
16,R2,dep_ratio_cat,dep_ratio_cat_High,Worry_NoWork_Y,0.15730314818664942,125.2
17,R2,dep_ratio_cat,dep_ratio_cat_Low,Worry_NoWork_Y,0.247231383206098,150.1
18,R2,dep_ratio_cat,dep_ratio_cat_Moderate,Worry_NoWork_Y,0.2607372086722696,136.7
19,R2,HHHEdu,HHHEdu_None,Worry_NoWork_Y,0.12511416541845138,16.5
20,R2,HHHEdu,HHHEdu_Primary,Worry_NoWork_Y,0.21671671087822708,65.9
21,R2,HHHEdu,HHHEdu_Secondary,Worry_NoWork_Y,0.2549803127091105,212.6
22,R2,HHHEdu,HHHEdu_Tertiary,Worry_NoWork_Y,0.19709413116882993,111.0
23,R2,HHHEdu,HHHEdu_Vocational,Worry_NoWork_Y,0.0,5.9
24,R2,HDwellCond,HDwellCond_Do not own but live for free,Worry_NoWork_Y,0.22356353790628783,45.6
25,R2,HDwellCond,HDwellCond_Other,Worry_NoWork_Y,0.0,1.1
26,R2,HDwellCond,HDwellCond_Own,Worry_NoWork_Y,0.22080162587157634,305.5
27,R2,HDwellCond,HDwellCond_Rent,Worry_NoWork_Y,0.24738248852071584,59.8
28,R2,CARI_inc_cat,CARI_inc_cat_Informal,Worry_NoWork_Y,0.22807489266223022,27.2
29,R2,CARI_inc_cat,CARI_inc_cat_None,Worry_NoWork_Y,0.13767137349562922,7.9
30,R2,CARI_inc_cat,CARI_inc_cat_Regular,Worry_NoWork_Y,0.2259313727378062,376.9
31,R2,HH_Inc_Reduced,HH_Inc_Reduced_No,Worry_NoWork_Y,0.20747214012054185,210.3
32,R2,HH_Inc_Reduced,HH_Inc_Reduced_Yes,Worry_NoWork_Y,0.24201451654292577,201.7
33,R2,HHFarm,HHFarm_No,Worry_NoWork_Y,0.23538892029545241,318.4
34,R2,HHFarm,HHFarm_Yes,Worry_NoWork_Y,0.18696277546548942,93.6
35,R2,HHIll,HHIll_No,Worry_NoWork_Y,0.21256354934628469,277.6
36,R2,HHIll,HHIll_Yes,Worry_NoWork_Y,0.24879117554960367,134.4
37,R2,Food_SRf1,Food_SRf1_Market_grocery,Worry_NoWork_Y,0.21924663279669715,167.2
38,R2,Food_SRf1,Food_SRf1_Other,Worry_NoWork_Y,0.1990028581425818,10.4
39,R2,Food_SRf1,Food_SRf1_Own production,Worry_NoWork_Y,0.22606333413115573,233.4
40,R2,Food_SRf1,Food_SRf1_Religious,Worry_NoWork_Y,1.0,0.9
41,R2,HHRemitt_YN,HHRemitt_YN_No,Worry_NoWork_Y,0.2970638967865332,31.0
42,R2,HHRemitt_YN,HHRemitt_YN_None before COVID,Worry_NoWork_Y,0.21457585776892318,315.6
43,R2,HHRemitt_YN,HHRemitt_YN_Yes,Worry_NoWork_Y,0.2372601779381782,65.3
44,R2,HHBorrow,HHBorrow_No,Worry_NoWork_Y,0.22156293589087747,390.2
45,R2,HHBorrow,HHBorrow_Yes,Worry_NoWork_Y,0.2748863429411205,21.8
0,R2,Total,Total_Total,Worry_TravelRestr_Y,0.07096351209475737,412.0
1,R2,Division,Division_Central/Eastern,Worry_TravelRestr_Y,0.0891467271646213,190.5
2,R2,Division,Division_Northern,Worry_TravelRestr_Y,0.09182953416139664,66.1
3,R2,Division,Division_Western,Worry_TravelRestr_Y,0.03978724968962413,155.4
4,R2,PrefLang,PrefLang_English,Worry_TravelRestr_Y,0.09501947717989158,194.0
5,R2,PrefLang,PrefLang_Fijian,Worry_TravelRestr_Y,0.05581937130602531,193.5
6,R2,PrefLang,PrefLang_Hindi,Worry_TravelRestr_Y,0.0,24.5
7,R2,Rural,Rural_Rural,Worry_TravelRestr_Y,0.07209843758984508,234.1
8,R2,Rural,Rural_Urban,Worry_TravelRestr_Y,0.06946986790043178,177.9
9,R2,HHHSex,HHHSex_Female,Worry_TravelRestr_Y,0.05587531172302807,55.1
10,R2,HHHSex,HHHSex_Male,Worry_TravelRestr_Y,0.07372178648563182,354.8
11,R2,HHHSex,HHHSex_Other,Worry_TravelRestr_Y,0.0,2.1
12,R2,HH_04,HH_04_No,Worry_TravelRestr_Y,0.06976989985088426,292.9
13,R2,HH_04,HH_04_Yes,Worry_TravelRestr_Y,0.07389787619330104,119.1
14,R2,HH_Disabled,HH_Disabled_No,Worry_TravelRestr_Y,0.06958233703629856,303.4
15,R2,HH_Disabled,HH_Disabled_Yes,Worry_TravelRestr_Y,0.0748210426181933,108.6
16,R2,dep_ratio_cat,dep_ratio_cat_High,Worry_TravelRestr_Y,0.09396754572277516,125.2
17,R2,dep_ratio_cat,dep_ratio_cat_Low,Worry_TravelRestr_Y,0.06842947350156735,150.1
18,R2,dep_ratio_cat,dep_ratio_cat_Moderate,Worry_TravelRestr_Y,0.05267279193603676,136.7
19,R2,HHHEdu,HHHEdu_None,Worry_TravelRestr_Y,0.0656916249077427,16.5
20,R2,HHHEdu,HHHEdu_Primary,Worry_TravelRestr_Y,0.06030770618040044,65.9
21,R2,HHHEdu,HHHEdu_Secondary,Worry_TravelRestr_Y,0.05722273233677117,212.6
22,R2,HHHEdu,HHHEdu_Tertiary,Worry_TravelRestr_Y,0.09917398959012269,111.0
23,R2,HHHEdu,HHHEdu_Vocational,Worry_TravelRestr_Y,0.1687235010693369,5.9
24,R2,HDwellCond,HDwellCond_Do not own but live for free,Worry_TravelRestr_Y,0.0680522722583193,45.6
25,R2,HDwellCond,HDwellCond_Other,Worry_TravelRestr_Y,0.0,1.1
26,R2,HDwellCond,HDwellCond_Own,Worry_TravelRestr_Y,0.07554823271362238,305.5
27,R2,HDwellCond,HDwellCond_Rent,Worry_TravelRestr_Y,0.0510510043616255,59.8
28,R2,CARI_inc_cat,CARI_inc_cat_Informal,Worry_TravelRestr_Y,0.0,27.2
29,R2,CARI_inc_cat,CARI_inc_cat_None,Worry_TravelRestr_Y,0.13767137349562922,7.9
30,R2,CARI_inc_cat,CARI_inc_cat_Regular,Worry_TravelRestr_Y,0.07468445081451122,376.9
31,R2,HH_Inc_Reduced,HH_Inc_Reduced_No,Worry_TravelRestr_Y,0.07572536899675127,210.3
32,R2,HH_Inc_Reduced,HH_Inc_Reduced_Yes,Worry_TravelRestr_Y,0.06599922433703513,201.7
33,R2,HHFarm,HHFarm_No,Worry_TravelRestr_Y,0.08305845058373726,318.4
34,R2,HHFarm,HHFarm_Yes,Worry_TravelRestr_Y,0.029836447757046133,93.6
35,R2,HHIll,HHIll_No,Worry_TravelRestr_Y,0.06840533869758653,277.6
36,R2,HHIll,HHIll_Yes,Worry_TravelRestr_Y,0.07624578693302884,134.4
37,R2,Food_SRf1,Food_SRf1_Market_grocery,Worry_TravelRestr_Y,0.080629441367776,167.2
38,R2,Food_SRf1,Food_SRf1_Other,Worry_TravelRestr_Y,0.0,10.4
39,R2,Food_SRf1,Food_SRf1_Own production,Worry_TravelRestr_Y,0.0674825937558018,233.4
40,R2,Food_SRf1,Food_SRf1_Religious,Worry_TravelRestr_Y,0.0,0.9
41,R2,HHRemitt_YN,HHRemitt_YN_No,Worry_TravelRestr_Y,0.0,31.0
42,R2,HHRemitt_YN,HHRemitt_YN_None before COVID,Worry_TravelRestr_Y,0.07964118926464338,315.6
43,R2,HHRemitt_YN,HHRemitt_YN_Yes,Worry_TravelRestr_Y,0.06273307984145167,65.3
44,R2,HHBorrow,HHBorrow_No,Worry_TravelRestr_Y,0.07240129799387918,390.2
45,R2,HHBorrow,HHBorrow_Yes,Worry_TravelRestr_Y,0.045223116286664505,21.8
0,R2,Total,Total_Total,Worry_None_Y,0.13415428962759082,412.0
1,R2,Division,Division_Central/Eastern,Worry_None_Y,0.10727918839658963,190.5
2,R2,Division,Division_Northern,Worry_None_Y,0.19965172909507728,66.1
3,R2,Division,Division_Western,Worry_None_Y,0.13925170433571746,155.4
4,R2,PrefLang,PrefLang_English,Worry_None_Y,0.17154433326250879,194.0
5,R2,PrefLang,PrefLang_Fijian,Worry_None_Y,0.09808187077328531,193.5
6,R2,PrefLang,PrefLang_Hindi,Worry_None_Y,0.12301896001174249,24.5
7,R2,Rural,Rural_Rural,Worry_None_Y,0.14184744423994228,234.1
8,R2,Rural,Rural_Urban,Worry_None_Y,0.12402954067047957,177.9
9,R2,HHHSex,HHHSex_Female,Worry_None_Y,0.0741518069583428,55.1
10,R2,HHHSex,HHHSex_Male,Worry_None_Y,0.14426073652663737,354.8
11,R2,HHHSex,HHHSex_Other,Worry_None_Y,0.0,2.1
12,R2,HH_04,HH_04_No,Worry_None_Y,0.1420622847685212,292.9
13,R2,HH_04,HH_04_Yes,Worry_None_Y,0.11471335547823344,119.1
14,R2,HH_Disabled,HH_Disabled_No,Worry_None_Y,0.16026057873759597,303.4
15,R2,HH_Disabled,HH_Disabled_Yes,Worry_None_Y,0.06124115202151477,108.6
16,R2,dep_ratio_cat,dep_ratio_cat_High,Worry_None_Y,0.1206106632596446,125.2
17,R2,dep_ratio_cat,dep_ratio_cat_Low,Worry_None_Y,0.17402544316541535,150.1
18,R2,dep_ratio_cat,dep_ratio_cat_Moderate,Worry_None_Y,0.10275749610274518,136.7
19,R2,HHHEdu,HHHEdu_None,Worry_None_Y,0.12618218610669124,16.5
20,R2,HHHEdu,HHHEdu_Primary,Worry_None_Y,0.16307396560763995,65.9
21,R2,HHHEdu,HHHEdu_Secondary,Worry_None_Y,0.11798391375199299,212.6
22,R2,HHHEdu,HHHEdu_Tertiary,Worry_None_Y,0.1488799144869101,111.0
23,R2,HHHEdu,HHHEdu_Vocational,Worry_None_Y,0.13880382305745295,5.9
24,R2,HDwellCond,HDwellCond_Do not own but live for free,Worry_None_Y,0.12591985349432527,45.6
25,R2,HDwellCond,HDwellCond_Other,Worry_None_Y,1.0,1.1
26,R2,HDwellCond,HDwellCond_Own,Worry_None_Y,0.12289841646024573,305.5
27,R2,HDwellCond,HDwellCond_Rent,Worry_None_Y,0.18222282921773136,59.8
28,R2,CARI_inc_cat,CARI_inc_cat_Informal,Worry_None_Y,0.10558909920735313,27.2
29,R2,CARI_inc_cat,CARI_inc_cat_None,Worry_None_Y,0.0,7.9
30,R2,CARI_inc_cat,CARI_inc_cat_Regular,Worry_None_Y,0.13901958986777094,376.9
31,R2,HH_Inc_Reduced,HH_Inc_Reduced_No,Worry_None_Y,0.15762584815890832,210.3
32,R2,HH_Inc_Reduced,HH_Inc_Reduced_Yes,Worry_None_Y,0.10968493385528873,201.7
33,R2,HHFarm,HHFarm_No,Worry_None_Y,0.13015672862990477,318.4
34,R2,HHFarm,HHFarm_Yes,Worry_None_Y,0.14774740946822135,93.6
35,R2,HHIll,HHIll_No,Worry_None_Y,0.15241724128560502,277.6
36,R2,HHIll,HHIll_Yes,Worry_None_Y,0.09644381616148986,134.4
37,R2,Food_SRf1,Food_SRf1_Market_grocery,Worry_None_Y,0.13171348640424005,167.2
38,R2,Food_SRf1,Food_SRf1_Other,Worry_None_Y,0.0995014290712909,10.4
39,R2,Food_SRf1,Food_SRf1_Own production,Worry_None_Y,0.13798658314727305,233.4
40,R2,Food_SRf1,Food_SRf1_Religious,Worry_None_Y,0.0,0.9
41,R2,HHRemitt_YN,HHRemitt_YN_No,Worry_None_Y,0.06830799720540846,31.0
42,R2,HHRemitt_YN,HHRemitt_YN_None before COVID,Worry_None_Y,0.1496657583433736,315.6
43,R2,HHRemitt_YN,HHRemitt_YN_Yes,Worry_None_Y,0.09047844664090614,65.3
44,R2,HHBorrow,HHBorrow_No,Worry_None_Y,0.14164776981225094,390.2
45,R2,HHBorrow,HHBorrow_Yes,Worry_None_Y,0.0,21.8
0,R2,Total,Total_Total,Worry_Other_Y,0.028851950450981722,412.0
1,R2,Division,Division_Central/Eastern,Worry_Other_Y,0.01914944146978578,190.5
2,R2,Division,Division_Northern,Worry_Other_Y,0.0,66.1
3,R2,Division,Division_Western,Worry_Other_Y,0.05302462249807416,155.4
4,R2,PrefLang,PrefLang_English,Worry_Other_Y,0.046481873114272994,194.0
5,R2,PrefLang,PrefLang_Fijian,Worry_Other_Y,0.00424836470791142,193.5
6,R2,PrefLang,PrefLang_Hindi,Worry_Other_Y,0.08368906475075044,24.5
7,R2,Rural,Rural_Rural,Worry_Other_Y,0.025456499820819566,234.1
8,R2,Rural,Rural_Urban,Worry_Other_Y,0.033320609532844256,177.9
9,R2,HHHSex,HHHSex_Female,Worry_Other_Y,0.0,55.1
10,R2,HHHSex,HHHSex_Male,Worry_Other_Y,0.03059065800525439,354.8
11,R2,HHHSex,HHHSex_Other,Worry_Other_Y,0.5,2.1
12,R2,HH_04,HH_04_No,Worry_Other_Y,0.03384181299784085,292.9
13,R2,HH_04,HH_04_Yes,Worry_Other_Y,0.01658492354226007,119.1
14,R2,HH_Disabled,HH_Disabled_No,Worry_Other_Y,0.025890532172213574,303.4
15,R2,HH_Disabled,HH_Disabled_Yes,Worry_Other_Y,0.037122995698320886,108.6
16,R2,dep_ratio_cat,dep_ratio_cat_High,Worry_Other_Y,0.0246826213744322,125.2
17,R2,dep_ratio_cat,dep_ratio_cat_Low,Worry_Other_Y,0.019434688048006857,150.1
18,R2,dep_ratio_cat,dep_ratio_cat_Moderate,Worry_Other_Y,0.04301791079682917,136.7
19,R2,HHHEdu,HHHEdu_None,Worry_Other_Y,0.0,16.5
20,R2,HHHEdu,HHHEdu_Primary,Worry_Other_Y,0.031188004533371925,65.9
21,R2,HHHEdu,HHHEdu_Secondary,Worry_Other_Y,0.023355513769719425,212.6
22,R2,HHHEdu,HHHEdu_Tertiary,Worry_Other_Y,0.04382298542926791,111.0
23,R2,HHHEdu,HHHEdu_Vocational,Worry_Other_Y,0.0,5.9
24,R2,HDwellCond,HDwellCond_Do not own but live for free,Worry_Other_Y,0.0,45.6
25,R2,HDwellCond,HDwellCond_Other,Worry_Other_Y,0.0,1.1
26,R2,HDwellCond,HDwellCond_Own,Worry_Other_Y,0.02906001812717898,305.5
27,R2,HDwellCond,HDwellCond_Rent,Worry_Other_Y,0.050323827670157494,59.8
28,R2,CARI_inc_cat,CARI_inc_cat_Informal,Worry_Other_Y,0.03803345091094568,27.2
29,R2,CARI_inc_cat,CARI_inc_cat_None,Worry_Other_Y,0.0,7.9
30,R2,CARI_inc_cat,CARI_inc_cat_Regular,Worry_Other_Y,0.028793452274337123,376.9
31,R2,HH_Inc_Reduced,HH_Inc_Reduced_No,Worry_Other_Y,0.019175713290928192,210.3
32,R2,HH_Inc_Reduced,HH_Inc_Reduced_Yes,Worry_Other_Y,0.03893953322869123,201.7
33,R2,HHFarm,HHFarm_No,Worry_Other_Y,0.025110593301637972,318.4
34,R2,HHFarm,HHFarm_Yes,Worry_Other_Y,0.0415738866833663,93.6
35,R2,HHIll,HHIll_No,Worry_Other_Y,0.017455701356025727,277.6
36,R2,HHIll,HHIll_Yes,Worry_Other_Y,0.05238363126336711,134.4
37,R2,Food_SRf1,Food_SRf1_Market_grocery,Worry_Other_Y,0.0359880636366196,167.2
38,R2,Food_SRf1,Food_SRf1_Other,Worry_Other_Y,0.0,10.4
39,R2,Food_SRf1,Food_SRf1_Own production,Worry_Other_Y,0.02513958708659473,233.4
40,R2,Food_SRf1,Food_SRf1_Religious,Worry_Other_Y,0.0,0.9
41,R2,HHRemitt_YN,HHRemitt_YN_No,Worry_Other_Y,0.06663847317109216,31.0
42,R2,HHRemitt_YN,HHRemitt_YN_None before COVID,Worry_Other_Y,0.021989806656866742,315.6
43,R2,HHRemitt_YN,HHRemitt_YN_Yes,Worry_Other_Y,0.044063574981741745,65.3
44,R2,HHBorrow,HHBorrow_No,Worry_Other_Y,0.025400110112115022,390.2
45,R2,HHBorrow,HHBorrow_Yes,Worry_Other_Y,0.0906495634634897,21.8
0,R2,Total,Total_Total,rCARI_cat_Food Secure,0.40584559437922757,412.0
1,R2,Division,Division_Central/Eastern,rCARI_cat_Food Secure,0.45799326892440684,190.5
2,R2,Division,Division_Northern,rCARI_cat_Food Secure,0.3363933021079512,66.1
3,R2,Division,Division_Western,rCARI_cat_Food Secure,0.3714361867639452,155.4
4,R2,PrefLang,PrefLang_English,rCARI_cat_Food Secure,0.5006102936316879,194.0
5,R2,PrefLang,PrefLang_Fijian,rCARI_cat_Food Secure,0.3204258527390162,193.5
6,R2,PrefLang,PrefLang_Hindi,rCARI_cat_Food Secure,0.33011093270012026,24.5
7,R2,Rural,Rural_Rural,rCARI_cat_Food Secure,0.3567749403597954,234.1
8,R2,Rural,Rural_Urban,rCARI_cat_Food Secure,0.47042613099165304,177.9
9,R2,HHHSex,HHHSex_Female,rCARI_cat_Food Secure,0.44369094797361897,55.1
10,R2,HHHSex,HHHSex_Male,rCARI_cat_Food Secure,0.39941557756247276,354.8
11,R2,HHHSex,HHHSex_Other,rCARI_cat_Food Secure,0.5,2.1
12,R2,HH_04,HH_04_No,rCARI_cat_Food Secure,0.39825064247080194,292.9
